Date,Open,High,Low,Close,Volume,Quote_Volume,Trades_Count,div,Log_VolumeGain,pricegain
2020-04-22 06:21:00,6907.24,6910.59,6906.77,6909.04,26.0,176322.0,267,0.9997394717645288,0.0,0.0
2020-04-22 06:22:00,6909.04,6909.55,6906.77,6906.77,19.0,130519.0,247,1.000328663036412,-30.07930588782013,0.026059612812057154
2020-04-22 06:23:00,6906.79,6907.87,6895.86,6902.98,60.0,415820.0,506,1.0005519355408825,115.87336642805212,-0.0325660294339003
2020-04-22 06:24:00,6902.99,6908.39,6901.48,6901.95,48.0,329531.0,328,1.0001506820536226,-23.258204285577193,-0.055018322549260645
2020-04-22 06:25:00,6902.21,6910.0,6902.21,6906.01,15.0,102257.0,185,0.9994497546340072,-117.01811792221129,-0.011299451397139837
2020-04-22 06:26:00,6906.01,6911.45,6904.4,6905.58,38.0,265536.0,284,1.0000622684843272,95.42611724730453,0.05505483026451152
2020-04-22 06:27:00,6905.99,6906.95,6904.41,6904.61,22.0,151065.0,178,1.0001998664660279,-56.4040216942185,-0.00028960282421053307
2020-04-22 06:28:00,6904.59,6905.78,6902.31,6902.54,32.0,223413.0,214,1.0002969921217406,39.13118687584197,-0.02027225640349739
2020-04-22 06:29:00,6902.54,6905.62,6902.53,6904.77,26.0,182791.0,176,0.9996770348614074,-20.067865285429495,-0.029690394360859518
2020-04-22 06:30:00,6904.6,6905.32,6900.0,6900.0,358.0,2470879.0,832,1.0006666666666668,260.39858130881566,0.029844086379804402
2020-04-22 06:31:00,6900.0,6900.0,6892.87,6894.15,54.0,374305.0,424,1.0008485455059726,-188.7258263670568,-0.06662225183211579
2020-04-22 06:32:00,6894.15,6898.47,6894.15,6896.06,20.0,137671.0,266,0.9997230302520569,-100.02041922948193,-0.0847826086956549
2020-04-22 06:33:00,6896.42,6897.86,6895.0,6897.43,9.0,59084.0,124,0.9998535686480327,-84.59066206167581,0.03292646664201371
2020-04-22 06:34:00,6897.23,6905.7,6897.23,6901.94,60.0,413285.0,319,0.9993175831722675,194.51772674312616,0.011745224333781223
2020-04-22 06:35:00,6902.73,6904.71,6900.96,6901.69,9.0,65007.0,197,1.0001506877301067,-184.96424712046863,0.07974215735881973
2020-04-22 06:36:00,6901.69,6904.49,6897.6,6901.83,14.0,97207.0,262,0.9999797155247231,40.234776892930874,-0.015066502673577453
2020-04-22 06:37:00,6901.83,6904.96,6898.71,6899.86,16.0,108355.0,215,1.000285513039395,10.857014833005614,0.0020284886745214337
